source_table,source_rows,group_by,group_value,column,n,mean,median,min,max
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,faces,1,125674.0,125674.0,125674.0,125674.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,component_count,1,72.0,72.0,72.0,72.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,largest_occupancy_component_ratio_6n,1,0.999578,0.999578,0.999578,0.999578
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,occupancy_component_count_6n,1,2.0,2.0,2.0,2.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,surface_area_est,1,0.158803,0.158803,0.158803,0.158803
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_01,bbox_volume,1,0.142353,0.142353,0.142353,0.142353
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,vertices,1,65683.0,65683.0,65683.0,65683.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,faces,1,128240.0,128240.0,128240.0,128240.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,component_count,1,103.0,103.0,103.0,103.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,largest_occupancy_component_ratio_6n,1,0.993318,0.993318,0.993318,0.993318
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,occupancy_component_count_6n,1,3.0,3.0,3.0,3.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,surface_area_est,1,0.162867,0.162867,0.162867,0.162867
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_02,bbox_volume,1,0.156706,0.156706,0.156706,0.156706
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,vertices,1,67302.0,67302.0,67302.0,67302.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,faces,1,131072.0,131072.0,131072.0,131072.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,component_count,1,137.0,137.0,137.0,137.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,largest_occupancy_component_ratio_6n,1,0.994838,0.994838,0.994838,0.994838
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,occupancy_component_count_6n,1,3.0,3.0,3.0,3.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,surface_area_est,1,0.167705,0.167705,0.167705,0.167705
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25k_spider_terminal_leaflet__depth_03,bbox_volume,1,0.171633,0.171633,0.171633,0.171633
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,vertices,1,62849.0,62849.0,62849.0,62849.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,faces,1,123920.0,123920.0,123920.0,123920.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,component_count,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,surface_area_est,1,0.156285,0.156285,0.156285,0.156285
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_00,bbox_volume,1,0.129542,0.129542,0.129542,0.129542
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,vertices,1,62929.0,62929.0,62929.0,62929.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,faces,1,124106.0,124106.0,124106.0,124106.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,component_count,1,13.0,13.0,13.0,13.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,surface_area_est,1,0.156253,0.156253,0.156253,0.156253
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_01,bbox_volume,1,0.129539,0.129539,0.129539,0.129539
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,vertices,1,62928.0,62928.0,62928.0,62928.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,faces,1,124108.0,124108.0,124108.0,124108.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,component_count,1,13.0,13.0,13.0,13.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,surface_area_est,1,0.156255,0.156255,0.156255,0.156255
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_02,bbox_volume,1,0.129539,0.129539,0.129539,0.129539
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,vertices,1,62928.0,62928.0,62928.0,62928.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,faces,1,124106.0,124106.0,124106.0,124106.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,component_count,1,13.0,13.0,13.0,13.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,surface_area_est,1,0.156255,0.156255,0.156255,0.156255
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_fern_part_handles_d3_yneg_20260511p__v25p_fern_midrib_pinnae_handles__depth_03,bbox_volume,1,0.129539,0.129539,0.129539,0.129539
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,vertices,1,399433.0,399433.0,399433.0,399433.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,faces,1,926514.0,926514.0,926514.0,926514.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,component_count,1,15.0,15.0,15.0,15.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,surface_area_est,1,1.326334,1.326334,1.326334,1.326334
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_00,bbox_volume,1,0.197267,0.197267,0.197267,0.197267
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,vertices,1,414047.0,414047.0,414047.0,414047.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,faces,1,1007374.0,1007374.0,1007374.0,1007374.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,component_count,1,377.0,377.0,377.0,377.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,largest_occupancy_component_ratio_6n,1,0.997514,0.997514,0.997514,0.997514
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,occupancy_component_count_6n,1,3.0,3.0,3.0,3.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,surface_area_est,1,1.52529,1.52529,1.52529,1.52529
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_01,bbox_volume,1,0.207307,0.207307,0.207307,0.207307
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,vertices,1,415473.0,415473.0,415473.0,415473.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,faces,1,1009276.0,1009276.0,1009276.0,1009276.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,component_count,1,438.0,438.0,438.0,438.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,largest_occupancy_component_ratio_6n,1,0.996351,0.996351,0.996351,0.996351
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,occupancy_component_count_6n,1,4.0,4.0,4.0,4.0
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,surface_area_est,1,1.528623,1.528623,1.528623,1.528623
results/botanical_tree_root_recursive_remote_20260511p_pull/metrics/botanical_tree_root_metrics_20260511p.csv,109,label,polyhaven_potted_leaves_fan_d3_yneg_20260511p__v25l_spider_leaf_tip_clean__depth_02,bbox_volume,1,0.217398,0.217398,0.217398,0.217398
